TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
4408;5116;05;A;  42;220421; 4;u;22; 1317;-;  874;s;  147;-;   88;s; 1147;-; 1028;-;  111;-;    8;-;   11;-;    0;-;   22;-;  125;-;  102;-;   12;-;  778;s;  718;s;   57;s;    3;s;    4;s;    1;s;   18;s;   69;s;   51;s;    4;s
4408;5116;05;A;  42;220421; 4;u;23; 1090;-;  762;s;  138;-;   75;s;  943;-;  868;-;   72;-;    3;-;    6;-;    0;-;   15;-;  123;-;   87;-;    3;-;  677;s;  633;s;   42;s;    2;s;    4;s;    0;s;   15;s;   60;s;   43;s;    6;s
4408;5116;05;A;  42;220421; 4;u;24;  701;-;  466;s;  108;-;   69;s;  587;-;  547;-;   39;-;    1;-;    1;-;    2;-;   11;-;   95;-;   67;-;    5;-;  393;s;  360;s;   31;s;    2;s;    3;s;    0;s;   11;s;   58;s;   42;s;    1;s
4408;5116;05;A;  42;220422; 5;u;01;  399;-;  320;s;   65;-;   74;s;  332;-;  306;-;   26;-;    0;-;    1;-;    1;-;    4;-;   60;-;   43;-;    1;-;  241;s;  212;s;   29;s;    0;s;    3;s;    0;s;   13;s;   61;s;   43;s;    2;s
4408;5116;05;A;  42;220422; 5;u;02;  230;-;  233;s;   55;-;   67;s;  172;-;  159;-;   11;-;    2;-;    1;-;    0;-;    9;-;   46;-;   38;-;    2;-;  162;s;  138;s;   24;s;    0;s;    1;s;    0;s;    9;s;   58;s;   38;s;    3;s
4408;5116;05;A;  42;220422; 5;u;03;  216;-;  231;s;   71;-;   98;s;  144;-;  119;-;   25;-;    0;-;    0;-;    0;-;   16;-;   55;-;   43;-;    1;-;  131;s;  106;s;   25;s;    0;s;    1;s;    1;s;   16;s;   81;s;   58;s;    1;s
4408;5116;05;A;  42;220422; 5;u;04;  274;-;  310;s;  122;-;  135;s;  147;-;  129;-;   18;-;    0;-;    2;-;    0;-;   28;-;   94;-;   75;-;    3;-;  173;s;  144;s;   28;s;    1;s;    0;s;    1;s;   26;s;  108;s;   72;s;    2;s
4408;5116;05;A;  42;220422; 5;u;05;  537;-;  602;s;  196;-;  181;s;  333;-;  302;-;   29;-;    2;-;    0;-;    0;-;   59;-;  137;-;  117;-;    8;-;  416;s;  376;s;   39;s;    1;s;    1;s;    2;s;   40;s;  139;s;  100;s;    4;s
4408;5116;05;A;  42;220422; 5;u;06; 1600;-; 1512;s;  344;-;  322;s; 1239;-; 1106;-;  129;-;    4;-;    6;-;    2;-;   86;-;  256;-;  227;-;   11;-; 1172;s; 1049;s;  118;s;    5;s;    8;s;    3;s;   76;s;  243;s;  198;s;   10;s
4408;5116;05;A;  42;220422; 5;u;07; 2469;s; 2391;s;  441;s;  425;s; 1981;s; 1616;s;  361;s;    4;s;   18;s;    2;s;  128;s;  311;s;  251;s;   29;s; 1927;s; 1626;s;  296;s;    5;s;   12;s;    4;s;  134;s;  287;s;  236;s;   27;s
4408;5116;05;A;  42;220422; 5;u;08; 2529;s; 2446;s;  501;s;  455;s; 1988;s; 1644;s;  342;s;    2;s;   14;s;    1;s;  151;s;  349;s;  284;s;   26;s; 1951;s; 1696;s;  245;s;   10;s;   17;s;    2;s;  129;s;  324;s;  262;s;   23;s
4408;5116;05;A;  42;220422; 5;u;09; 2208;s; 2008;s;  543;s;  524;s; 1624;s; 1303;s;  318;s;    3;s;   23;s;    3;s;  161;s;  379;s;  313;s;   18;s; 1450;s; 1244;s;  203;s;    3;s;   14;s;    4;s;  159;s;  361;s;  296;s;   20;s
4408;5116;05;A;  42;220422; 5;u;10; 2198;s; 2072;s;  516;s;  471;s; 1641;s; 1356;s;  284;s;    1;s;   22;s;    4;s;  135;s;  377;s;  314;s;   19;s; 1562;s; 1353;s;  205;s;    4;s;   19;s;    4;s;  123;s;  344;s;  289;s;   20;s
4408;5116;05;A;  42;220422; 5;u;11; 2555;s; 2157;s;  543;s;  446;s; 1960;s; 1630;s;  328;s;    2;s;   28;s;    2;s;  146;s;  395;s;  324;s;   24;s; 1662;s; 1394;s;  259;s;    9;s;   28;s;    3;s;  117;s;  326;s;  267;s;   21;s
4408;5116;05;A;  42;220422; 5;u;12; 2752;s; 2206;s;  567;s;  478;s; 2136;s; 1768;s;  359;s;    9;s;   23;s;    2;s;  170;s;  395;s;  324;s;   26;s; 1674;s; 1402;s;  265;s;    7;s;   29;s;    3;s;  131;s;  344;s;  290;s;   25;s
4408;5116;05;A;  42;220422; 5;u;13; 2948;s; 2482;s;  496;s;  455;s; 2400;s; 2070;s;  323;s;    7;s;   25;s;    4;s;  140;s;  352;s;  281;s;   27;s; 1968;s; 1681;s;  278;s;    9;s;   35;s;    3;s;  123;s;  329;s;  270;s;   24;s
4408;5116;05;A;  42;220422; 5;u;14; 2981;s; 2669;s;  460;s;  413;s; 2462;s; 2142;s;  315;s;    5;s;   30;s;    3;s;  142;s;  315;s;  261;s;   29;s; 2202;s; 1901;s;  289;s;   12;s;   30;s;    2;s;  115;s;  296;s;  245;s;   24;s
4408;5116;05;A;  42;220422; 5;u;15; 2965;s; 2791;s;  394;s;  363;s; 2509;s; 2235;s;  268;s;    6;s;   26;s;    5;s;  105;s;  284;s;  232;s;   36;s; 2376;s; 2085;s;  280;s;   11;s;   30;s;    2;s;   99;s;  262;s;  214;s;   22;s
4408;5116;05;A;  42;220422; 5;u;16; 2926;s; 2654;s;  350;s;  304;s; 2534;s; 2258;s;  272;s;    4;s;   22;s;    2;s;  107;s;  241;s;  207;s;   20;s; 2306;s; 2034;s;  257;s;   15;s;   25;s;    1;s;   89;s;  214;s;  184;s;   19;s
4408;5116;05;A;  42;220422; 5;u;17; 3007;s; 2513;s;  308;s;  254;s; 2649;s; 2394;s;  249;s;    6;s;   25;s;    4;s;   81;s;  223;s;  183;s;   25;s; 2216;s; 1970;s;  232;s;   14;s;   23;s;    2;s;   66;s;  186;s;  160;s;   20;s
4408;5116;05;A;  42;220422; 5;u;18; 2672;s; 2205;s;  248;s;  213;s; 2384;s; 2164;s;  212;s;    8;s;   22;s;    0;s;   68;s;  180;s;  140;s;   18;s; 1958;s; 1737;s;  208;s;   13;s;   19;s;    1;s;   53;s;  159;s;  137;s;   15;s
4408;5116;05;A;  42;220422; 5;u;19; 2682;-; 2047;s;  226;-;  156;s; 2419;-; 2205;-;  198;-;   16;-;   24;-;    0;-;   53;-;  173;-;  119;-;   13;-; 1863;s; 1661;s;  192;s;   10;s;   15;s;    1;s;   43;s;  112;s;  100;s;   13;s
4408;5116;05;A;  42;220422; 5;u;20; 2087;-; 1508;s;  145;-;  133;s; 1903;-; 1758;-;  138;-;    7;-;   23;-;    3;-;   34;-;  108;-;   84;-;   16;-; 1352;s; 1222;s;  121;s;    9;s;   13;s;    1;s;   31;s;  101;s;   80;s;   10;s
4408;5116;05;A;  42;220422; 5;u;21; 1641;-; 1338;s;  139;-;   96;s; 1483;-; 1361;-;  116;-;    6;-;   12;-;    0;-;   30;-;  109;-;   82;-;    7;-; 1227;s; 1126;s;   96;s;    5;s;    8;s;    0;s;   23;s;   73;s;   58;s;    7;s
4408;5116;05;A;  42;220422; 5;u;22; 1239;-;  969;s;  101;-;   76;s; 1122;-; 1021;-;   97;-;    4;-;   11;-;    2;-;   16;-;   83;-;   69;-;    5;-;  886;s;  821;s;   59;s;    6;s;    2;s;    0;s;   18;s;   58;s;   42;s;    5;s
4408;5116;05;A;  42;220422; 5;u;23; 1166;-;  993;s;  105;-;   52;s; 1054;-;  986;-;   65;-;    3;-;    4;-;    0;-;   20;-;   85;-;   54;-;    3;-;  933;s;  880;s;   50;s;    3;s;    3;s;    0;s;    9;s;   43;s;   29;s;    5;s
4408;5116;05;A;  42;220422; 5;u;24;  768;-;  788;s;   69;-;   43;s;  692;-;  639;-;   52;-;    1;-;    5;-;    2;-;   13;-;   54;-;   38;-;    2;-;  739;s;  702;s;   35;s;    2;s;    2;s;    0;s;   11;s;   32;s;   24;s;    4;s
4408;5116;05;A;  42;220423; 6;u;01;  590;-;  591;s;   74;-;   56;s;  511;-;  476;-;   33;-;    2;-;    3;-;    3;-;    6;-;   65;-;   46;-;    2;-;  530;s;  487;s;   40;s;    3;s;    2;s;    1;s;   11;s;   44;s;   30;s;    3;s
4408;5116;05;A;  42;220423; 6;u;02;  429;-;  379;s;   54;-;   56;s;  372;-;  351;-;   20;-;    1;-;    0;-;    0;-;   13;-;   41;-;   28;-;    3;-;  319;s;  286;s;   32;s;    1;s;    2;s;    1;s;    8;s;   47;s;   27;s;    2;s
4408;5116;05;A;  42;220423; 6;u;03;  332;-;  311;s;   63;-;   67;s;  269;-;  247;-;   22;-;    0;-;    0;-;    0;-;   11;-;   52;-;   40;-;    0;-;  238;s;  206;s;   31;s;    1;s;    2;s;    0;s;   12;s;   55;s;   33;s;    4;s
4408;5116;05;A;  42;220423; 6;u;04;  258;-;  279;s;   61;-;   73;s;  194;-;  178;-;   14;-;    2;-;    2;-;    0;-;   11;-;   50;-;   39;-;    1;-;  201;s;  170;s;   30;s;    1;s;    1;s;    0;s;   17;s;   56;s;   31;s;    4;s
4408;5116;05;A;  42;220423; 6;u;05;  313;-;  336;s;   69;-;   83;s;  241;-;  207;-;   34;-;    0;-;    2;-;    3;-;   15;-;   51;-;   45;-;    1;-;  246;s;  222;s;   22;s;    2;s;    4;s;    0;s;   22;s;   61;s;   39;s;    3;s
4408;5116;05;A;  42;220423; 6;u;06;  627;-;  612;s;  100;-;   79;s;  516;-;  464;-;   50;-;    2;-;    4;-;    0;-;   26;-;   74;-;   62;-;    7;-;  516;s;  455;s;   58;s;    3;s;   11;s;    1;s;   23;s;   55;s;   44;s;    6;s
4408;5116;05;A;  42;220423; 6;u;07;  716;-;  655;s;  130;-;   88;s;  567;-;  459;-;  105;-;    3;-;   11;-;    0;-;   40;-;   90;-;   71;-;    8;-;  549;s;  453;s;   94;s;    2;s;   11;s;    2;s;   29;s;   57;s;   46;s;    7;s
4408;5116;05;A;  42;220423; 6;u;08;  852;-;  842;s;  151;-;  109;s;  681;-;  557;-;  122;-;    2;-;   13;-;    1;-;   52;-;   98;-;   81;-;    7;-;  707;s;  582;s;  121;s;    4;s;   15;s;    1;s;   32;s;   76;s;   60;s;   11;s
4408;5116;05;A;  42;220423; 6;u;09; 1111;-; 1073;s;  134;-;  110;s;  955;-;  823;-;  130;-;    2;-;   16;-;    0;-;   45;-;   89;-;   75;-;    6;-;  932;s;  817;s;  113;s;    2;s;   18;s;    1;s;   38;s;   71;s;   59;s;   13;s
4408;5116;05;A;  42;220423; 6;u;10; 1553;-; 1812;s;  111;-;  121;s; 1413;-; 1237;-;  163;-;   13;-;   15;-;    1;-;   40;-;   70;-;   58;-;   14;-; 1653;s; 1496;s;  151;s;    6;s;   26;s;    1;s;   48;s;   72;s;   61;s;   12;s
4408;5116;05;A;  42;220423; 6;u;11; 1746;-; 2147;s;  112;-;  101;s; 1586;-; 1418;-;  154;-;   14;-;   37;-;    1;-;   33;-;   78;-;   61;-;   11;-; 2003;s; 1838;s;  159;s;    6;s;   28;s;    0;s;   44;s;   57;s;   47;s;   15;s
4408;5116;05;A;  42;220423; 6;u;12; 2138;-; 2982;s;  122;-;   88;s; 1969;-; 1788;-;  166;-;   15;-;   35;-;    0;-;   44;-;   78;-;   68;-;   12;-; 2850;s; 2627;s;  207;s;   16;s;   25;s;    2;s;   37;s;   49;s;   41;s;   19;s
4408;5116;05;A;  42;220423; 6;u;13; 2610;-; 3190;s;  131;-;   92;s; 2386;-; 2181;-;  175;-;   30;-;   73;-;    1;-;   46;-;   84;-;   67;-;   20;-; 3050;s; 2818;s;  216;s;   16;s;   33;s;    0;s;   34;s;   58;s;   48;s;   15;s
4408;5116;05;A;  42;220423; 6;u;14; 2307;-; 2195;s;   91;-;   72;s; 2166;-; 1991;-;  160;-;   15;-;   37;-;    1;-;   36;-;   54;-;   47;-;   13;-; 2090;s; 1911;s;  162;s;   17;s;   23;s;    0;s;   30;s;   42;s;   32;s;   10;s
4408;5116;05;A;  42;220423; 6;u;15; 2507;-; 2076;s;   85;-;   74;s; 2353;-; 2166;-;  179;-;    8;-;   55;-;    0;-;   34;-;   51;-;   41;-;   14;-; 1966;s; 1810;s;  145;s;   11;s;   21;s;    0;s;   35;s;   39;s;   31;s;   15;s
4408;5116;05;A;  42;220423; 6;u;16; 2559;-; 1974;s;   70;-;   62;s; 2429;-; 2251;-;  166;-;   12;-;   47;-;    0;-;   27;-;   43;-;   37;-;   13;-; 1877;s; 1734;s;  127;s;   16;s;   21;s;    0;s;   29;s;   33;s;   28;s;   14;s
4408;5116;05;A;  42;220423; 6;u;17; 2558;-; 1746;s;   69;-;   60;s; 2447;-; 2290;-;  144;-;   13;-;   29;-;    9;-;   23;-;   37;-;   24;-;   13;-; 1660;s; 1526;s;  116;s;   18;s;   15;s;    1;s;   25;s;   34;s;   27;s;   11;s
4408;5116;05;A;  42;220423; 6;u;18; 2325;-; 1815;s;   45;-;   46;s; 2259;-; 2092;-;  154;-;   13;-;   18;-;    2;-;   14;-;   29;-;   25;-;    3;-; 1746;s; 1612;s;  120;s;   14;s;   15;s;    1;s;   21;s;   24;s;   21;s;    8;s
4408;5116;05;A;  42;220423; 6;u;19; 2281;-; 1704;s;   28;-;   43;s; 2221;-; 2074;-;  132;-;   15;-;   21;-;    0;-;   14;-;   14;-;   13;-;   11;-; 1638;s; 1511;s;  117;s;   10;s;   15;s;    1;s;   17;s;   25;s;   20;s;    8;s
4408;5116;05;A;  42;220423; 6;u;20; 2046;-; 1468;s;   28;-;   24;s; 1984;-; 1817;-;  151;-;   16;-;   17;-;    3;-;   13;-;   12;-;   11;-;   17;-; 1429;s; 1317;s;  102;s;   10;s;    8;s;    0;s;   11;s;   13;s;    9;s;    7;s
4408;5116;05;A;  42;220423; 6;u;21; 1612;-; 1229;s;   17;-;   25;s; 1582;-; 1475;-;   99;-;    8;-;    7;-;    1;-;    9;-;    7;-;    6;-;    6;-; 1193;s; 1116;s;   72;s;    5;s;    5;s;    1;s;    9;s;   15;s;    8;s;    6;s
4408;5116;05;A;  42;220423; 6;u;22; 1178;-;  868;s;   26;-;   20;s; 1136;-; 1066;-;   63;-;    7;-;   10;-;    5;-;    7;-;   14;-;   12;-;    6;-;  841;s;  795;s;   43;s;    3;s;    4;s;    0;s;    7;s;   13;s;   10;s;    3;s
4408;5116;05;A;  42;220423; 6;u;23; 1201;-;  897;s;   20;-;   18;s; 1172;-; 1108;-;   56;-;    8;-;    5;-;    0;-;    8;-;   12;-;   12;-;    4;-;  873;s;  826;s;   45;s;    2;s;    2;s;    1;s;    7;s;   10;s;    5;s;    4;s
4408;5116;05;A;  42;220423; 6;u;24;  822;-;  784;s;   17;-;    8;s;  801;-;  765;-;   35;-;    1;-;    2;-;    1;-;    2;-;   14;-;   13;-;    2;-;  771;s;  733;s;   34;s;    4;s;    3;s;    0;s;    4;s;    4;s;    3;s;    2;s
4408;5116;05;A;  42;220424; 7;s;01;  736;-;  691;s;   13;-;   13;s;  719;-;  692;-;   18;-;    9;-;    1;-;    1;-;    2;-;   10;-;    8;-;    3;-;  676;s;  649;s;   26;s;    1;s;    1;s;    1;s;    4;s;    8;s;    8;s;    1;s
4408;5116;05;A;  42;220424; 7;s;02;  463;-;  457;s;    5;-;   10;s;  456;-;  436;-;   17;-;    3;-;    1;-;    0;-;    2;-;    3;-;    0;-;    1;-;  442;s;  420;s;   22;s;    0;s;    2;s;    0;s;    5;s;    5;s;    3;s;    3;s
4408;5116;05;A;  42;220424; 7;s;03;  301;-;  274;s;    7;-;    7;s;  291;-;  278;-;   12;-;    1;-;    1;-;    1;-;    1;-;    5;-;    5;-;    2;-;  262;s;  240;s;   19;s;    3;s;    4;s;    0;s;    4;s;    3;s;    2;s;    1;s
4408;5116;05;A;  42;220424; 7;s;04;  203;-;  201;s;    9;-;    8;s;  194;-;  182;-;   11;-;    1;-;    0;-;    1;-;    5;-;    3;-;    2;-;    0;-;  192;s;  176;s;   15;s;    1;s;    0;s;    0;s;    2;s;    6;s;    6;s;    1;s
4408;5116;05;A;  42;220424; 7;s;05;  189;-;  226;s;    3;-;    9;s;  184;-;  170;-;   14;-;    0;-;    1;-;    0;-;    1;-;    2;-;    2;-;    1;-;  215;s;  200;s;   15;s;    0;s;    1;s;    0;s;    2;s;    7;s;    7;s;    1;s
4408;5116;05;A;  42;220424; 7;s;06;  299;-;  337;s;   11;-;   15;s;  284;-;  266;-;   18;-;    0;-;    2;-;    0;-;    2;-;    9;-;    9;-;    2;-;  312;s;  288;s;   24;s;    0;s;    8;s;    1;s;    5;s;    9;s;    9;s;    2;s
4408;5116;05;A;  42;220424; 7;s;07;  313;s;  271;s;   10;s;   18;s;  295;s;  275;s;   19;s;    1;s;    5;s;    0;s;    5;s;    5;s;    5;s;    3;s;  244;s;  218;s;   26;s;    0;s;    7;s;    0;s;    8;s;   10;s;   10;s;    2;s
4408;5116;05;A;  42;220424; 7;s;08;  348;s;  224;s;   12;s;   27;s;  326;s;  293;s;   32;s;    1;s;    9;s;    1;s;    3;s;    8;s;    7;s;    1;s;  191;s;  168;s;   22;s;    1;s;    5;s;    3;s;    8;s;   16;s;   13;s;    1;s
4408;5116;05;A;  42;220424; 7;s;09;  516;-;  395;s;   15;-;   25;s;  493;-;  447;-;   43;-;    3;-;    7;-;    0;-;    8;-;    7;-;    6;-;    1;-;  363;s;  334;s;   27;s;    2;s;    4;s;    6;s;    2;s;   17;s;   14;s;    3;s
4408;5116;05;A;  42;220424; 7;s;10;  848;-;  824;s;   27;-;   27;s;  812;-;  747;-;   52;-;   13;-;    6;-;    3;-;    8;-;   16;-;   16;-;    3;-;  787;s;  726;s;   53;s;    8;s;    7;s;    1;s;    9;s;   17;s;   14;s;    3;s
4408;5116;05;A;  42;220424; 7;s;11; 1100;-; 1196;s;   17;-;   19;s; 1063;-;  985;-;   64;-;   14;-;   17;-;    1;-;   11;-;    5;-;    4;-;    3;-; 1162;s; 1072;s;   77;s;   13;s;   10;s;    2;s;    8;s;    9;s;    8;s;    5;s
4408;5116;05;A;  42;220424; 7;s;12; 1418;-; 1446;s;   28;-;   25;s; 1371;-; 1275;-;   79;-;   17;-;   15;-;    2;-;   16;-;   10;-;    9;-;    4;-; 1403;s; 1310;s;   80;s;   13;s;   12;s;    0;s;   16;s;    9;s;    9;s;    6;s
4408;5116;05;A;  42;220424; 7;s;13; 1726;-; 1624;s;   28;-;   29;s; 1671;-; 1543;-;  112;-;   16;-;   17;-;    1;-;   13;-;   14;-;   14;-;   10;-; 1578;s; 1484;s;   82;s;   12;s;   11;s;    0;s;   16;s;   13;s;   13;s;    6;s
4408;5116;05;A;  42;220424; 7;s;14; 1997;-; 1724;s;   27;-;   37;s; 1936;-; 1833;-;   89;-;   14;-;   27;-;    1;-;   15;-;   11;-;   11;-;    7;-; 1670;s; 1569;s;   89;s;   12;s;    9;s;    2;s;   20;s;   15;s;   13;s;    8;s
4408;5116;05;A;  42;220424; 7;s;15; 2180;-; 1777;s;   21;-;   21;s; 2130;-; 1992;-;  116;-;   22;-;   24;-;    0;-;   11;-;   10;-;    8;-;    5;-; 1735;s; 1626;s;   96;s;   13;s;   14;s;    1;s;   11;s;    9;s;    8;s;    7;s
4408;5116;05;A;  42;220424; 7;s;16; 1961;-; 1551;s;   31;-;   29;s; 1901;-; 1763;-;  112;-;   26;-;   24;-;    1;-;   21;-;    9;-;    6;-;    5;-; 1509;s; 1417;s;   77;s;   15;s;    8;s;    1;s;   13;s;   15;s;   15;s;    5;s
4408;5116;05;A;  42;220424; 7;s;17; 1989;-; 1436;s;   23;-;   30;s; 1932;-; 1799;-;  118;-;   15;-;   26;-;    1;-;   14;-;    8;-;    7;-;    8;-; 1387;s; 1287;s;   81;s;   19;s;   11;s;    1;s;   16;s;   13;s;   12;s;    8;s
4408;5116;05;A;  42;220424; 7;s;18; 2046;-; 1683;s;   32;-;   26;s; 1983;-; 1838;-;  127;-;   18;-;   22;-;    0;-;   18;-;   14;-;   12;-;    9;-; 1632;s; 1537;s;   80;s;   15;s;   17;s;    1;s;   15;s;   10;s;    8;s;    8;s
4408;5116;05;A;  42;220424; 7;s;19; 1932;-; 1607;s;   32;-;   38;s; 1873;-; 1746;-;  115;-;   12;-;   16;-;    0;-;   15;-;   17;-;   17;-;   11;-; 1554;s; 1457;s;   83;s;   14;s;    8;s;    1;s;   18;s;   19;s;   16;s;    7;s
4408;5116;05;A;  42;220424; 7;s;20; 1672;-; 1396;s;   32;-;   33;s; 1616;-; 1518;-;   89;-;    9;-;   18;-;    1;-;   13;-;   18;-;   15;-;    6;-; 1345;s; 1264;s;   75;s;    6;s;   10;s;    1;s;   18;s;   14;s;   12;s;    8;s
4408;5116;05;A;  42;220424; 7;s;21; 1217;-; 1123;s;   30;-;   29;s; 1177;-; 1112;-;   63;-;    2;-;    6;-;    0;-;   14;-;   16;-;   15;-;    4;-; 1081;s; 1026;s;   50;s;    5;s;    7;s;    0;s;   13;s;   16;s;   13;s;    6;s
4408;5116;05;A;  42;220424; 7;s;22;  965;-;  776;s;   32;-;   25;s;  922;-;  867;-;   53;-;    2;-;    7;-;    1;-;   10;-;   21;-;   19;-;    4;-;  743;s;  704;s;   38;s;    1;s;    4;s;    0;s;   11;s;   14;s;   10;s;    4;s
4408;5116;05;A;  42;220424; 7;s;23;  787;-;  680;s;   60;-;   42;s;  725;-;  683;-;   38;-;    4;-;    1;-;    1;-;    8;-;   51;-;   46;-;    1;-;  630;s;  586;s;   42;s;    2;s;    3;s;    0;s;   10;s;   32;s;   24;s;    5;s
4408;5116;05;A;  42;220424; 7;s;24;  593;-;  470;s;   51;-;   68;s;  539;-;  507;-;   30;-;    2;-;    1;-;    2;-;   14;-;   35;-;   31;-;    2;-;  397;s;  367;s;   30;s;    0;s;    2;s;    2;s;   11;s;   55;s;   47;s;    3;s
4408;5116;05;A;  42;220425; 1;w;01;  305;-;  309;s;   36;-;   34;s;  268;-;  249;-;   18;-;    1;-;    0;-;    1;-;    5;-;   30;-;   28;-;    1;-;  272;s;  240;s;   31;s;    1;s;    0;s;    0;s;    6;s;   28;s;   21;s;    3;s
4408;5116;05;A;  42;220425; 1;w;02;  202;-;  210;s;   41;-;   44;s;  157;-;  140;-;   16;-;    1;-;    0;-;    1;-;    8;-;   32;-;   27;-;    4;-;  164;s;  143;s;   21;s;    0;s;    1;s;    0;s;    7;s;   37;s;   30;s;    1;s
4408;5116;05;A;  42;220425; 1;w;03;  169;-;  169;s;   52;-;   53;s;  114;-;  104;-;   10;-;    0;-;    0;-;    0;-;   11;-;   41;-;   37;-;    3;-;  114;s;   97;s;   17;s;    0;s;    1;s;    0;s;   15;s;   38;s;   32;s;    1;s
4408;5116;05;A;  42;220425; 1;w;04;  215;-;  240;s;   75;-;  103;s;  134;-;  120;-;   14;-;    0;-;    3;-;    1;-;   21;-;   53;-;   48;-;    3;-;  134;s;  124;s;   10;s;    0;s;    1;s;    0;s;   18;s;   85;s;   73;s;    2;s
4408;5116;05;A;  42;220425; 1;w;05;  603;-;  615;s;  141;-;  175;s;  456;-;  403;-;   50;-;    3;-;    1;-;    0;-;   51;-;   90;-;   78;-;    5;-;  433;s;  396;s;   37;s;    0;s;    2;s;    0;s;   38;s;  137;s;  113;s;    5;s
4408;5116;05;A;  42;220425; 1;w;06; 1808;-; 1816;s;  304;-;  313;s; 1482;-; 1332;-;  147;-;    3;-;    7;-;    2;-;   80;-;  222;-;  191;-;   15;-; 1486;s; 1340;s;  140;s;    6;s;    4;s;    2;s;   77;s;  234;s;  197;s;   13;s
4408;5116;05;A;  42;220425; 1;w;07; 2760;s; 2879;s;  394;s;  379;s; 2326;s; 1929;s;  394;s;    3;s;   11;s;    3;s;  109;s;  282;s;  237;s;   29;s; 2454;s; 2102;s;  346;s;    6;s;   13;s;    3;s;  111;s;  265;s;  217;s;   33;s
4408;5116;05;A;  42;220425; 1;w;08; 2562;s; 3143;s;  394;s;  406;s; 2129;s; 1787;s;  341;s;    1;s;   16;s;    3;s;  130;s;  261;s;  209;s;   23;s; 2690;s; 2378;s;  306;s;    6;s;   20;s;    1;s;  113;s;  292;s;  238;s;   27;s
4408;5116;05;A;  42;220425; 1;w;09; 2636;s; 2749;s;  438;s;  495;s; 2155;s; 1739;s;  413;s;    3;s;   24;s;    5;s;  133;s;  300;s;  249;s;   19;s; 2199;s; 1902;s;  291;s;    6;s;   26;s;    3;s;  153;s;  339;s;  279;s;   29;s
4408;5116;05;A;  42;220425; 1;w;10; 2440;s; 2315;s;  456;s;  464;s; 1932;s; 1594;s;  336;s;    2;s;   25;s;    0;s;  146;s;  310;s;  244;s;   27;s; 1786;s; 1513;s;  268;s;    5;s;   29;s;    1;s;  125;s;  338;s;  284;s;   36;s
4408;5116;05;A;  42;220425; 1;w;11; 2022;s; 1888;s;  472;s;  438;s; 1518;s; 1258;s;  257;s;    3;s;   17;s;    3;s;  151;s;  318;s;  258;s;   15;s; 1402;s; 1169;s;  231;s;    2;s;   24;s;    3;s;  117;s;  318;s;  268;s;   24;s
4408;5116;05;A;  42;220425; 1;w;12; 2116;s; 1876;s;  449;s;  459;s; 1625;s; 1351;s;  271;s;    3;s;   24;s;    2;s;  122;s;  325;s;  270;s;   18;s; 1370;s; 1139;s;  227;s;    4;s;   25;s;    3;s;  130;s;  326;s;  267;s;   22;s
4408;5116;05;A;  42;220425; 1;w;13; 2372;s; 2043;s;  422;s;  463;s; 1910;s; 1628;s;  277;s;    5;s;   19;s;    4;s;  117;s;  301;s;  255;s;   21;s; 1534;s; 1311;s;  217;s;    6;s;   27;s;    2;s;  117;s;  344;s;  294;s;   19;s
4408;5116;05;A;  42;220425; 1;w;14; 2670;s; 2330;s;  482;s;  458;s; 2145;s; 1863;s;  275;s;    7;s;   23;s;    2;s;  135;s;  345;s;  276;s;   20;s; 1830;s; 1577;s;  244;s;    9;s;   24;s;    1;s;  118;s;  339;s;  280;s;   18;s
4408;5116;05;A;  42;220425; 1;w;15; 2617;s; 2464;s;  408;s;  407;s; 2171;s; 1910;s;  258;s;    3;s;   21;s;    4;s;  122;s;  282;s;  231;s;   17;s; 2005;s; 1714;s;  285;s;    6;s;   26;s;    2;s;  110;s;  295;s;  245;s;   26;s
4408;5116;05;A;  42;220425; 1;w;16; 2784;s; 2632;s;  352;s;  373;s; 2385;s; 2082;s;  300;s;    3;s;   22;s;    4;s;   99;s;  249;s;  200;s;   25;s; 2208;s; 1872;s;  329;s;    7;s;   25;s;    1;s;   91;s;  281;s;  236;s;   26;s
4408;5116;05;A;  42;220425; 1;w;17; 2751;s; 2890;s;  300;s;  273;s; 2401;s; 2128;s;  268;s;    5;s;   16;s;    1;s;   87;s;  212;s;  178;s;   34;s; 2568;s; 2229;s;  328;s;   11;s;   25;s;    1;s;   60;s;  212;s;  178;s;   24;s
